Date,Room,Type,Description,Additional Description
2025-08-21T06:01:12.231,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:01:12.240,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:01:21.982,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:01:21.992,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:01:26.867,103,Value monitoring,Window  0 -> 1,
2025-08-21T06:01:26.877,103,Value monitoring,Door 1 -> 0,
2025-08-21T06:01:31.841,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:01:31.847,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:01:41.539,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:01:41.548,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:01:52.078,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:01:52.087,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:01:57.065,103,Value monitoring,Window  1 -> 0,
2025-08-21T06:01:57.076,103,Value monitoring,Door 0 -> 1,
2025-08-21T06:02:02.564,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:02:02.588,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:02:12.382,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:02:12.402,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:02:22.180,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:02:22.191,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:02:26.899,103,Value monitoring,Window  0 -> 1,
2025-08-21T06:02:26.905,103,Value monitoring,Door 1 -> 0,
2025-08-21T06:02:31.919,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:02:31.985,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:02:41.449,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:02:41.458,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:02:51.479,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:02:51.486,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:02:56.222,103,Value monitoring,Window  1 -> 0,
2025-08-21T06:02:56.231,103,Value monitoring,Door 0 -> 1,
2025-08-21T06:03:01.410,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:03:01.420,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:03:13.615,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:03:13.625,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:03:23.416,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:03:23.421,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:03:26.196,103,Value monitoring,Window  0 -> 1,
2025-08-21T06:03:26.206,103,Value monitoring,Door 1 -> 0,
2025-08-21T06:03:33.652,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:03:33.656,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:03:43.272,103,Value monitoring,DND 1 -> 0,
2025-08-21T06:03:43.307,103,Value monitoring,MUR 0 -> 1,
2025-08-21T06:03:52.892,103,Value monitoring,DND 0 -> 1,
2025-08-21T06:03:52.901,103,Value monitoring,MUR 1 -> 0,
2025-08-21T06:03:55.335,103,Value monitoring,Window  1 -> 0,
2025-08-21T06:03:55.343,103,Value monitoring,Door 0 -> 1,
2025-08-21T06:04:02.689,103,Value monitoring,DND 1 -> 0,
2025-08-01T09:55:08.538,101,Value monitoring,Door 1 -> 0,
2025-08-01T09:55:11.499,101,Value monitoring,Door 0 -> 1,
2025-08-15T08:43:45.036,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:43:49.947,101,Value monitoring,Door 0 -> 1,
2025-08-20T07:42:18.223,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:42:18.233,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:42:20.595,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:42:20.606,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:42:32.482,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:42:32.496,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:42:42.497,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:42:45.681,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:42:48.467,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:42:48.487,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:42:50.968,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:42:50.986,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:43:00.717,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:43:00.722,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:43:10.744,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:43:10.756,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:43:18.140,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:43:18.147,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:43:20.593,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:43:20.601,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:43:32.370,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:43:32.380,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:43:42.378,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:43:42.408,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:43:49.707,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:43:49.716,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:43:52.186,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:43:52.196,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:44:02.024,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:44:02.030,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:44:12.002,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:44:12.013,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:44:19.150,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:44:19.159,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:44:21.620,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:44:21.628,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:44:31.738,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:44:31.748,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:44:41.604,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:44:41.621,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:44:49.264,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:44:49.273,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:44:51.642,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:44:51.652,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:45:01.612,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:45:01.618,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:45:11.411,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:45:11.421,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:45:18.568,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:45:18.580,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:45:21.168,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:45:21.179,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:45:31.186,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:45:31.196,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:45:41.290,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:45:41.298,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:45:48.542,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:45:48.553,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:45:53.552,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:45:53.576,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:46:03.426,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:46:03.458,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:46:13.515,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:46:13.529,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:46:18.503,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:46:18.512,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:46:23.656,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:46:23.666,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:46:33.607,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:46:33.636,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:46:41.171,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:46:41.181,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:46:49.005,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:46:49.014,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:46:51.409,103,Value monitoring,DND 1 -> 0,
2025-08-01T09:59:29.473,101,Value monitoring,Door 1 -> 0,
2025-08-01T09:59:33.041,101,Value monitoring,Door 0 -> 1,
2025-08-15T08:52:21.164,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:52:23.732,101,Value monitoring,Door 0 -> 1,
2025-08-20T07:46:51.419,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:47:03.415,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:47:03.426,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:47:13.736,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:47:13.743,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:47:18.830,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:47:18.840,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:47:23.829,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:47:23.842,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:47:33.301,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:47:33.309,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:47:43.075,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:47:43.082,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:47:47.977,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:47:47.988,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:47:52.876,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:47:52.886,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:48:02.295,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:48:02.305,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:48:12.331,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:48:12.340,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:48:19.581,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:48:19.587,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:48:22.027,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:48:22.049,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:48:32.418,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:48:32.458,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:48:42.328,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:48:42.406,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:48:49.913,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:48:49.928,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:48:52.314,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:48:52.323,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:49:02.708,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:49:02.714,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:49:14.010,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:49:14.021,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:49:19.068,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:49:19.080,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:49:21.685,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:49:21.695,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:49:33.915,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:49:33.923,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:49:43.864,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:49:43.924,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:49:48.561,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:49:48.569,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:49:53.461,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:49:53.473,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:50:03.510,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:50:03.521,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:50:13.831,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:50:13.839,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:50:18.727,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:50:18.734,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:50:23.566,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:50:23.575,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:50:33.389,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:50:33.400,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:50:43.523,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:50:43.532,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:50:48.250,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:50:48.257,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:50:53.057,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:50:53.068,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:51:02.497,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:51:02.514,103,Value monitoring,MUR 1 -> 0,
2025-08-01T10:17:18.351,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:52:56.181,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:53:01.028,101,Value monitoring,Door 0 -> 1,
2025-08-15T08:55:19.752,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:55:24.686,101,Value monitoring,Door 0 -> 1,
2025-08-20T07:51:12.725,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:51:12.734,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:51:20.043,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:51:20.052,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:51:22.413,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:51:22.428,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:51:32.051,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:51:32.058,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:51:43.226,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:51:43.232,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:51:50.291,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:51:50.298,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:51:52.753,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:51:52.760,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:52:02.325,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:52:02.413,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:52:12.133,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:52:12.142,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:52:19.491,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:52:19.516,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:52:24.382,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:52:24.391,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:52:34.410,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:52:34.419,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:52:44.531,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:52:44.541,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:52:49.575,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:52:49.583,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:52:54.535,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:52:54.545,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:53:04.132,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:53:04.151,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:53:14.081,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:53:14.107,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:53:18.889,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:53:18.898,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:53:24.118,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:53:24.128,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:53:34.162,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:53:34.170,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:53:44.592,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:53:44.615,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:53:49.563,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:53:49.571,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:53:54.712,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:53:54.717,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:54:04.327,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:54:04.362,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:54:14.207,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:54:14.212,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:54:19.132,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:54:19.137,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:54:23.917,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:54:23.946,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:54:34.139,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:54:34.149,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:54:43.679,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:54:43.689,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:54:48.271,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:54:48.276,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:54:53.358,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:54:53.370,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:55:02.978,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:55:02.986,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:55:12.903,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:55:12.913,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:55:20.284,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:55:20.294,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:55:22.743,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:55:22.758,103,Value monitoring,MUR 1 -> 0,
2025-08-01T10:20:16.352,101,Value monitoring,Door 0 -> 1,
2025-08-01T10:23:30.977,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:57:46.047,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:57:51.133,101,Value monitoring,Door 0 -> 1,
2025-08-15T08:58:26.398,101,Value monitoring,Door 1 -> 0,
2025-08-15T08:58:36.836,101,Value monitoring,Door 0 -> 1,
2025-08-15T09:00:40.283,101,Value monitoring,Door 1 -> 0,
2025-08-15T09:00:45.564,101,Value monitoring,Door 0 -> 1,
2025-08-20T07:55:32.842,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:55:32.851,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:55:43.039,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:55:43.065,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:55:50.440,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:55:50.446,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:55:52.918,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:55:52.937,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:56:02.865,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:56:02.876,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:56:13.115,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:56:13.120,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:56:20.541,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:56:20.552,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:56:22.939,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:56:22.950,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:56:35.544,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:56:35.569,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:56:43.238,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:56:43.273,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:56:50.663,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:56:50.671,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:56:53.195,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:56:53.201,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:57:02.923,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:57:02.947,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:57:15.049,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:57:15.056,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:57:20.419,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:57:20.430,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:57:25.238,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:57:25.250,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:57:34.983,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:57:34.991,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:57:45.174,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:57:45.185,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:57:50.434,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:57:50.500,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:57:55.332,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:57:55.342,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:58:05.009,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:58:05.017,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:58:14.978,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:58:14.984,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:58:19.948,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:58:19.957,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:58:24.722,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:58:24.748,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:58:34.313,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:58:34.321,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:58:43.730,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:58:43.746,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:58:48.831,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:58:48.855,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:58:53.707,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:58:53.716,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:59:03.590,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:59:03.598,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:59:16.084,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:59:16.095,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:59:18.904,103,Value monitoring,Window  1 -> 0,
2025-08-20T07:59:18.924,103,Value monitoring,Door 0 -> 1,
2025-08-20T07:59:23.884,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:59:23.891,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:59:33.829,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:59:33.834,103,Value monitoring,MUR 0 -> 1,
2025-08-20T07:59:43.907,103,Value monitoring,DND 0 -> 1,
2025-08-20T07:59:43.925,103,Value monitoring,MUR 1 -> 0,
2025-08-20T07:59:48.748,103,Value monitoring,Window  0 -> 1,
2025-08-20T07:59:48.756,103,Value monitoring,Door 1 -> 0,
2025-08-20T07:59:53.516,103,Value monitoring,DND 1 -> 0,
2025-08-20T07:59:53.540,103,Value monitoring,MUR 0 -> 1,
2025-08-01T10:23:37.646,101,Value monitoring,Door 0 -> 1,
2025-08-15T09:05:56.550,101,Value monitoring,Door 1 -> 0,
2025-08-15T09:05:58.910,101,Value monitoring,Door 0 -> 1,
2025-08-15T09:07:25.953,101,Value monitoring,Door 1 -> 0,
2025-08-15T09:07:28.420,101,Value monitoring,Door 0 -> 1,
2025-08-15T09:08:06.107,101,Value monitoring,Door 1 -> 0,
2025-08-15T09:08:08.573,101,Value monitoring,Door 0 -> 1,
2025-08-20T08:00:03.547,103,Value monitoring,DND 0 -> 1,
2025-08-20T08:00:03.647,103,Value monitoring,MUR 1 -> 0,
2025-08-20T08:00:15.693,103,Value monitoring,DND 1 -> 0,
2025-08-20T08:00:15.704,103,Value monitoring,MUR 0 -> 1,
2025-08-20T08:00:20.752,103,Value monitoring,Window  1 -> 0,
2025-08-20T08:00:20.773,103,Value monitoring,Door 0 -> 1,
2025-08-20T08:00:26.871,103,Value monitoring,DND 0 -> 1,
2025-08-20T08:00:26.879,103,Value monitoring,MUR 1 -> 0,
2025-08-20T08:00:34.350,103,Value monitoring,DND 1 -> 0,
2025-08-20T08:00:34.384,103,Value monitoring,MUR 0 -> 1,
2025-08-20T08:00:44.187,103,Value monitoring,DND 0 -> 1,
2025-08-20T08:00:44.212,103,Value monitoring,MUR 1 -> 0,
2025-08-20T08:00:49.184,103,Value monitoring,Window  0 -> 1,
2025-08-20T08:00:49.191,103,Value monitoring,Door 1 -> 0,
2025-08-20T08:00:54.066,103,Value monitoring,DND 1 -> 0,
2025-08-20T08:00:54.071,103,Value monitoring,MUR 0 -> 1,
2025-08-20T08:01:04.283,103,Value monitoring,DND 0 -> 1,
2025-08-20T08:01:04.294,103,Value monitoring,MUR 1 -> 0,
2025-08-20T08:01:14.061,103,Value monitoring,DND 1 -> 0,
2025-08-20T08:01:14.069,103,Value monitoring,MUR 0 -> 1,
2025-08-20T08:01:18.970,103,Value monitoring,Window  1 -> 0,
2025-08-20T08:01:18.977,103,Value monitoring,Door 0 -> 1,
2025-08-20T08:01:26.149,103,Value monitoring,DND 0 -> 1,
2025-08-20T08:01:26.160,103,Value monitoring,MUR 1 -> 0,
2025-08-20T08:01:35.993,103,Value monitoring,DND 1 -> 0,
2025-08-20T08:01:36.003,103,Value monitoring,MUR 0 -> 1,
2025-08-20T08:01:46.044,103,Value monitoring,DND 0 -> 1,
